time,flow_id,packet_id,size,sent_time,one_way_delay
1.0172622060000001,65537,1031,1000,1.01031,0.0069522060000000163
1.017270546,65538,1031,1000,1.01031,0.0069605459999999564
1.0172788859999999,65537,1032,1000,1.0103200000000001,0.0069588859999998309
1.0172872159999999,65538,1032,1000,1.0103200000000001,0.0069672159999998318
1.0172955560000001,65537,1033,1000,1.01033,0.0069655560000001504
1.0173038860000001,65538,1033,1000,1.01033,0.0069738860000001512
1.017312226,65537,1034,1000,1.01034,0.0069722260000000258
1.017320566,65538,1034,1000,1.01034,0.0069805659999999659
1.017328896,65537,1035,1000,1.0103500000000001,0.0069788959999999012
1.0173372359999999,65538,1035,1000,1.0103500000000001,0.0069872359999998412
1.0173455659999999,65537,1036,1000,1.0103599999999999,0.0069855659999999986
1.0173539060000001,65538,1036,1000,1.0103599999999999,0.0069939060000001607
1.017362246,65537,1037,1000,1.01037,0.0069922460000000353
1.017370576,65538,1037,1000,1.01037,0.0070005760000000361
1.017378916,65537,1038,1000,1.0103800000000001,0.0069989159999999107
1.017387246,65538,1038,1000,1.0103800000000001,0.0070072459999999115
1.0173955859999999,65537,1039,1000,1.0103899999999999,0.0070055860000000081
1.0174039260000001,65538,1039,1000,1.0103899999999999,0.0070139260000001702
1.0174122560000001,65537,1040,1000,1.0104,0.0070122560000001055
1.017420596,65538,1040,1000,1.0104,0.0070205960000000456
1.017428926,65537,1041,1000,1.01041,0.0070189259999999809
1.017437266,65538,1041,1000,1.01041,0.007027265999999921
1.0174456059999999,65537,1042,1000,1.0104200000000001,0.0070256059999997955
1.0174539359999999,65538,1042,1000,1.0104200000000001,0.0070339359999997964
1.0174622760000001,65537,1043,1000,1.0104299999999999,0.007032276000000115
1.0174706060000001,65538,1043,1000,1.0104299999999999,0.0070406060000001158
1.017478946,65537,1044,1000,1.01044,0.0070389459999999904
1.0174872859999999,65538,1044,1000,1.01044,0.0070472859999999304
1.0174956159999999,65537,1045,1000,1.0104500000000001,0.0070456159999998658
1.0175039560000001,65538,1045,1000,1.0104500000000001,0.0070539560000000279
1.0175122860000001,65537,1046,1000,1.0104599999999999,0.0070522860000001852
1.017520626,65538,1046,1000,1.0104599999999999,0.0070606260000001253
1.017528966,65537,1047,1000,1.01047,0.0070589659999999999
1.017537296,65538,1047,1000,1.01047,0.0070672960000000007
1.0175456359999999,65537,1048,1000,1.01048,0.0070656359999998752
1.0175539659999999,65538,1048,1000,1.01048,0.0070739659999998761
1.0175623060000001,65537,1049,1000,1.0104900000000001,0.0070723059999999727
1.017570646,65538,1049,1000,1.0104900000000001,0.0070806459999999127
1.017578976,65537,1050,1000,1.0105,0.0070789760000000701
1.017587316,65538,1050,1000,1.0105,0.0070873160000000102
1.017595646,65537,1051,1000,1.01051,0.0070856459999999455
1.0176039859999999,65538,1051,1000,1.01051,0.0070939859999998855
1.0176123260000001,65537,1052,1000,1.0105200000000001,0.0070923259999999821
1.0176206560000001,65538,1052,1000,1.0105200000000001,0.007100655999999983
1.017628996,65537,1053,1000,1.0105299999999999,0.0070989960000000796
1.017637326,65538,1053,1000,1.0105299999999999,0.0071073260000000804
1.0176456659999999,65537,1054,1000,1.01054,0.007105665999999955
1.0176540060000001,65538,1054,1000,1.01054,0.0071140060000001171
1.0176623359999999,65537,1055,1000,1.0105500000000001,0.0071123359999998303
1.0176706760000001,65538,1055,1000,1.0105500000000001,0.0071206759999999925
1.0176790060000001,65537,1056,1000,1.0105599999999999,0.0071190060000001498
1.017687346,65538,1056,1000,1.0105599999999999,0.0071273460000000899
1.0176956859999999,65537,1057,1000,1.01057,0.0071256859999999644
1.0177040159999999,65538,1057,1000,1.01057,0.0071340159999999653
1.0177123560000001,65537,1058,1000,1.01058,0.0071323560000000619
1.0177206860000001,65538,1058,1000,1.01058,0.0071406860000000627
1.017729026,65537,1059,1000,1.0105900000000001,0.0071390259999999373
1.017737366,65538,1059,1000,1.0105900000000001,0.0071473659999998773
1.017745696,65537,1060,1000,1.0105999999999999,0.0071456960000000347
1.0177540359999999,65538,1060,1000,1.0105999999999999,0.0071540359999999747
1.0177623659999999,65537,1061,1000,1.01061,0.0071523659999999101
1.0177707060000001,65538,1061,1000,1.01061,0.0071607060000000722
1.017779046,65537,1062,1000,1.0106200000000001,0.0071590459999999467
1.017787376,65538,1062,1000,1.0106200000000001,0.0071673759999999476
1.017795716,65537,1063,1000,1.0106299999999999,0.0071657160000000442
1.017804046,65538,1063,1000,1.0106299999999999,0.007174046000000045
1.0178123859999999,65537,1064,1000,1.01064,0.0071723859999999195
1.0178207260000001,65538,1064,1000,1.01064,0.0071807260000000817
1.0178290560000001,65537,1065,1000,1.01065,0.007179056000000017
1.017837396,65538,1065,1000,1.01065,0.007187395999999957
1.017845726,65537,1066,1000,1.0106599999999999,0.0071857260000001144
1.0178540659999999,65538,1066,1000,1.0106599999999999,0.0071940660000000545
1.0178624060000001,65537,1067,1000,1.01067,0.0071924060000001511
1.0178707360000001,65538,1067,1000,1.01067,0.0072007360000001519
1.017879076,65537,1068,1000,1.01068,0.0071990760000000265
1.0178874060000001,65538,1068,1000,1.01068,0.0072074060000000273
1.017895746,65537,1069,1000,1.0106900000000001,0.0072057459999999018
1.0179040859999999,65538,1069,1000,1.0106900000000001,0.0072140859999998419
1.0179124159999999,65537,1070,1000,1.0106999999999999,0.0072124159999999993
1.0179207560000001,65538,1070,1000,1.0106999999999999,0.0072207560000001614
1.0179290860000001,65537,1071,1000,1.01071,0.0072190860000000967
1.017937426,65538,1071,1000,1.01071,0.0072274260000000368
1.017945766,65537,1072,1000,1.0107200000000001,0.0072257659999999113
1.017954096,65538,1072,1000,1.0107200000000001,0.0072340959999999122
1.0179624359999999,65537,1073,1000,1.0107299999999999,0.0072324360000000087
1.0179707659999999,65538,1073,1000,1.0107299999999999,0.0072407660000000096
1.0179791060000001,65537,1074,1000,1.01074,0.0072391060000001062
